clip	duration[ms]
common_voice_nb-NO_43538733.mp3	5508
common_voice_nb-NO_44032209.mp3	7344
common_voice_nb-NO_43643871.mp3	5652
common_voice_nb-NO_43552654.mp3	2268
common_voice_nb-NO_43535573.mp3	2880
common_voice_nb-NO_43194201.mp3	2232
common_voice_nb-NO_43635957.mp3	11520
common_voice_nb-NO_43526219.mp3	5688
common_voice_nb-NO_42682476.mp3	5148
common_voice_nb-NO_43535570.mp3	4068
common_voice_nb-NO_43427018.mp3	4752
common_voice_nb-NO_42575771.mp3	4716
common_voice_nb-NO_43531949.mp3	5328
common_voice_nb-NO_43463012.mp3	3708
common_voice_nb-NO_43527876.mp3	6192
common_voice_nb-NO_43552615.mp3	4608
common_voice_nb-NO_43544903.mp3	3384
common_voice_nb-NO_43552638.mp3	3600
common_voice_nb-NO_43644240.mp3	6912
common_voice_nb-NO_43543474.mp3	4896
common_voice_nb-NO_43527870.mp3	2916
common_voice_nb-NO_42613579.mp3	3240
common_voice_nb-NO_43399687.mp3	2988
common_voice_nb-NO_43399712.mp3	5400
common_voice_nb-NO_43543635.mp3	2880
common_voice_nb-NO_43535545.mp3	4032
common_voice_nb-NO_43531997.mp3	3888
common_voice_nb-NO_43493290.mp3	2160
common_voice_nb-NO_44030119.mp3	2016
common_voice_nb-NO_43541517.mp3	3960
common_voice_nb-NO_43527839.mp3	6048
common_voice_nb-NO_43543741.mp3	2880
common_voice_nb-NO_43544890.mp3	3636
common_voice_nb-NO_42576468.mp3	3132
common_voice_nb-NO_43529152.mp3	4464
common_voice_nb-NO_44032245.mp3	5400
common_voice_nb-NO_43531850.mp3	4140
common_voice_nb-NO_43526215.mp3	4716
common_voice_nb-NO_43531371.mp3	4500
common_voice_nb-NO_42610004.mp3	4356
common_voice_nb-NO_43535582.mp3	3024
common_voice_nb-NO_43644447.mp3	3096
common_voice_nb-NO_43531765.mp3	3960
common_voice_nb-NO_43543589.mp3	6120
common_voice_nb-NO_43643605.mp3	5868
common_voice_nb-NO_42613682.mp3	3420
common_voice_nb-NO_43531970.mp3	4068
common_voice_nb-NO_43529162.mp3	4536
common_voice_nb-NO_42613812.mp3	3420
common_voice_nb-NO_44024771.mp3	2664
common_voice_nb-NO_43543485.mp3	2340
common_voice_nb-NO_43529178.mp3	4932
common_voice_nb-NO_43493328.mp3	3780
common_voice_nb-NO_43531759.mp3	4248
common_voice_nb-NO_43537099.mp3	3528
common_voice_nb-NO_43427033.mp3	3564
common_voice_nb-NO_43194257.mp3	6588
common_voice_nb-NO_42613930.mp3	2556
common_voice_nb-NO_43531929.mp3	4716
common_voice_nb-NO_43646114.mp3	4284
common_voice_nb-NO_43543517.mp3	5976
common_voice_nb-NO_43531991.mp3	2268
common_voice_nb-NO_44031043.mp3	3204
common_voice_nb-NO_43534763.mp3	3456
common_voice_nb-NO_43493287.mp3	1980
common_voice_nb-NO_43527893.mp3	2844
common_voice_nb-NO_43493163.mp3	2556
common_voice_nb-NO_43927313.mp3	3420
common_voice_nb-NO_43534761.mp3	5616
common_voice_nb-NO_42609977.mp3	3168
common_voice_nb-NO_43493358.mp3	3096
common_voice_nb-NO_43493348.mp3	3780
common_voice_nb-NO_43527881.mp3	5616
common_voice_nb-NO_43531980.mp3	1836
common_voice_nb-NO_43527920.mp3	2844
common_voice_nb-NO_44032306.mp3	6120
common_voice_nb-NO_43197560.mp3	4680
common_voice_nb-NO_42558237.mp3	5184
common_voice_nb-NO_43643865.mp3	6732
common_voice_nb-NO_43543734.mp3	4428
common_voice_nb-NO_43543622.mp3	2448
common_voice_nb-NO_43531827.mp3	4140
common_voice_nb-NO_43531301.mp3	3528
common_voice_nb-NO_43636054.mp3	6948
common_voice_nb-NO_43462993.mp3	2880
common_voice_nb-NO_43645388.mp3	3348
common_voice_nb-NO_43644394.mp3	5688
common_voice_nb-NO_43529164.mp3	3636
common_voice_nb-NO_43543722.mp3	1836
common_voice_nb-NO_43535554.mp3	2772
common_voice_nb-NO_43462979.mp3	4536
common_voice_nb-NO_43462971.mp3	2736
common_voice_nb-NO_43462995.mp3	5328
common_voice_nb-NO_43543523.mp3	3240
common_voice_nb-NO_43529166.mp3	4068
common_voice_nb-NO_43535577.mp3	4068
common_voice_nb-NO_42613497.mp3	3960
common_voice_nb-NO_43541523.mp3	6840
common_voice_nb-NO_43552566.mp3	5400
common_voice_nb-NO_43927181.mp3	3528
common_voice_nb-NO_43543744.mp3	2736
common_voice_nb-NO_42613645.mp3	4428
common_voice_nb-NO_43552707.mp3	1728
common_voice_nb-NO_42613848.mp3	3420
common_voice_nb-NO_42613881.mp3	4428
common_voice_nb-NO_43543626.mp3	3816
common_voice_nb-NO_42689853.mp3	3096
common_voice_nb-NO_42559573.mp3	3420
common_voice_nb-NO_43427046.mp3	2340
common_voice_nb-NO_44024772.mp3	5040
common_voice_nb-NO_43543580.mp3	4860
common_voice_nb-NO_43552571.mp3	3708
common_voice_nb-NO_43493273.mp3	4068
common_voice_nb-NO_43552675.mp3	3600
common_voice_nb-NO_43531269.mp3	3996
common_voice_nb-NO_43462981.mp3	3960
common_voice_nb-NO_43493220.mp3	2988
common_voice_nb-NO_43527872.mp3	4572
common_voice_nb-NO_43644129.mp3	5148
common_voice_nb-NO_43534708.mp3	2664
common_voice_nb-NO_43538749.mp3	4572
common_voice_nb-NO_43531923.mp3	5076
common_voice_nb-NO_42576461.mp3	2448
common_voice_nb-NO_43535572.mp3	2628
common_voice_nb-NO_43414688.mp3	3888
common_voice_nb-NO_43552685.mp3	2268
common_voice_nb-NO_43535531.mp3	4860
common_voice_nb-NO_43531904.mp3	3348
common_voice_nb-NO_43644150.mp3	4860
common_voice_nb-NO_43427044.mp3	3780
common_voice_nb-NO_43534678.mp3	3384
common_voice_nb-NO_43537108.mp3	5220
common_voice_nb-NO_44035062.mp3	6696
common_voice_nb-NO_42558246.mp3	2952
common_voice_nb-NO_42921752.mp3	3996
common_voice_nb-NO_42559609.mp3	4536
common_voice_nb-NO_43538751.mp3	3852
common_voice_nb-NO_43544929.mp3	4068
common_voice_nb-NO_43529165.mp3	4644
common_voice_nb-NO_43239236.mp3	3780
common_voice_nb-NO_43399714.mp3	5868
common_voice_nb-NO_43531885.mp3	4500
common_voice_nb-NO_42559632.mp3	3780
common_voice_nb-NO_43543583.mp3	4896
common_voice_nb-NO_43543650.mp3	3096
common_voice_nb-NO_43644157.mp3	3276
common_voice_nb-NO_44032210.mp3	3852
common_voice_nb-NO_43239235.mp3	7236
common_voice_nb-NO_43635961.mp3	7020
common_voice_nb-NO_43462965.mp3	2916
common_voice_nb-NO_43462966.mp3	7596
common_voice_nb-NO_44034758.mp3	2088
common_voice_nb-NO_42610003.mp3	3060
common_voice_nb-NO_43535535.mp3	3204
common_voice_nb-NO_43552717.mp3	3240
common_voice_nb-NO_43535575.mp3	3996
common_voice_nb-NO_43635964.mp3	6120
common_voice_nb-NO_43527917.mp3	4680
common_voice_nb-NO_43537117.mp3	4932
common_voice_nb-NO_43399713.mp3	3780
common_voice_nb-NO_43529208.mp3	2916
common_voice_nb-NO_43543611.mp3	3528
common_voice_nb-NO_43933488.mp3	5220
common_voice_nb-NO_43462998.mp3	4788
common_voice_nb-NO_44032221.mp3	3780
common_voice_nb-NO_42682475.mp3	6588
common_voice_nb-NO_43399745.mp3	3240
common_voice_nb-NO_42613630.mp3	2556
common_voice_nb-NO_42613575.mp3	3780
common_voice_nb-NO_43493156.mp3	3708
common_voice_nb-NO_42576466.mp3	4860
common_voice_nb-NO_43543624.mp3	5508
common_voice_nb-NO_43527855.mp3	3816
common_voice_nb-NO_43644289.mp3	5292
common_voice_nb-NO_43462974.mp3	6300
common_voice_nb-NO_43493355.mp3	2916
common_voice_nb-NO_43552578.mp3	5220
common_voice_nb-NO_43527909.mp3	5076
common_voice_nb-NO_43493254.mp3	3276
common_voice_nb-NO_43534704.mp3	2808
common_voice_nb-NO_42613628.mp3	3420
common_voice_nb-NO_43527896.mp3	2304
common_voice_nb-NO_43552737.mp3	3528
common_voice_nb-NO_42829656.mp3	2268
common_voice_nb-NO_43644155.mp3	4140
common_voice_nb-NO_43543539.mp3	2988
common_voice_nb-NO_43527926.mp3	3024
common_voice_nb-NO_43427054.mp3	4140
common_voice_nb-NO_43537123.mp3	5148
common_voice_nb-NO_44105230.mp3	4860
common_voice_nb-NO_43643697.mp3	5328
common_voice_nb-NO_43462997.mp3	2916
common_voice_nb-NO_43552575.mp3	3816
common_voice_nb-NO_42605088.mp3	4392
common_voice_nb-NO_43531913.mp3	1836
common_voice_nb-NO_43534709.mp3	3672
common_voice_nb-NO_43462990.mp3	4536
common_voice_nb-NO_43534697.mp3	4464
common_voice_nb-NO_43531364.mp3	2556
common_voice_nb-NO_43552669.mp3	1656
common_voice_nb-NO_43462978.mp3	5220
common_voice_nb-NO_42613816.mp3	3420
common_voice_nb-NO_44034556.mp3	3204
common_voice_nb-NO_43544893.mp3	5148
common_voice_nb-NO_43531998.mp3	4176
common_voice_nb-NO_43531772.mp3	4716
common_voice_nb-NO_42559586.mp3	5580
common_voice_nb-NO_43493352.mp3	4176
common_voice_nb-NO_42559607.mp3	5328
common_voice_nb-NO_43552709.mp3	2880
common_voice_nb-NO_43493338.mp3	2016
common_voice_nb-NO_42559611.mp3	3456
common_voice_nb-NO_43535591.mp3	6660
common_voice_nb-NO_43527874.mp3	4932
common_voice_nb-NO_43531868.mp3	3060
common_voice_nb-NO_43531894.mp3	4140
common_voice_nb-NO_43538743.mp3	2340
common_voice_nb-NO_43537095.mp3	5292
common_voice_nb-NO_43493195.mp3	3348
common_voice_nb-NO_43427034.mp3	3528
common_voice_nb-NO_42613829.mp3	5580
common_voice_nb-NO_44034760.mp3	3852
common_voice_nb-NO_43543525.mp3	9180
common_voice_nb-NO_43493129.mp3	4248
common_voice_nb-NO_42613647.mp3	4716
common_voice_nb-NO_43526220.mp3	5112
common_voice_nb-NO_43636052.mp3	5328
common_voice_nb-NO_43544910.mp3	2484
common_voice_nb-NO_43552612.mp3	3888
common_voice_nb-NO_43427020.mp3	5472
common_voice_nb-NO_42613667.mp3	4968
common_voice_nb-NO_43493212.mp3	4140
common_voice_nb-NO_43527843.mp3	5220
common_voice_nb-NO_43552573.mp3	5040
common_voice_nb-NO_43531306.mp3	3708
common_voice_nb-NO_43544896.mp3	3024
common_voice_nb-NO_43529195.mp3	4464
common_voice_nb-NO_43644130.mp3	7020
common_voice_nb-NO_43643728.mp3	3240
common_voice_nb-NO_43531337.mp3	4140
common_voice_nb-NO_43531788.mp3	2556
common_voice_nb-NO_43552641.mp3	2268
common_voice_nb-NO_43462991.mp3	2448
common_voice_nb-NO_43552703.mp3	3096
common_voice_nb-NO_42921753.mp3	4356
common_voice_nb-NO_43427061.mp3	5688
common_voice_nb-NO_43643627.mp3	2268
common_voice_nb-NO_43543701.mp3	4500
common_voice_nb-NO_43531761.mp3	7416
common_voice_nb-NO_42610039.mp3	3096
common_voice_nb-NO_43543496.mp3	3096
common_voice_nb-NO_43552698.mp3	2520
common_voice_nb-NO_43493260.mp3	4788
common_voice_nb-NO_43493349.mp3	4896
common_voice_nb-NO_42689850.mp3	5400
common_voice_nb-NO_43531931.mp3	5868
common_voice_nb-NO_43543711.mp3	5328
common_voice_nb-NO_43462989.mp3	4968
common_voice_nb-NO_43493223.mp3	4248
common_voice_nb-NO_43463015.mp3	4248
common_voice_nb-NO_43493437.mp3	3420
common_voice_nb-NO_43462980.mp3	4068
common_voice_nb-NO_43493219.mp3	3888
common_voice_nb-NO_43531272.mp3	2916
common_voice_nb-NO_43493443.mp3	3528
common_voice_nb-NO_43527916.mp3	2808
common_voice_nb-NO_42613772.mp3	3636
common_voice_nb-NO_43427024.mp3	4248
common_voice_nb-NO_43643862.mp3	4284
common_voice_nb-NO_43552607.mp3	2196
common_voice_nb-NO_43544930.mp3	2628
common_voice_nb-NO_43543672.mp3	7200
common_voice_nb-NO_43933489.mp3	6336
common_voice_nb-NO_43493184.mp3	4248
common_voice_nb-NO_43534679.mp3	3672
common_voice_nb-NO_43543664.mp3	3276
common_voice_nb-NO_43543597.mp3	5328
common_voice_nb-NO_44031042.mp3	4680
common_voice_nb-NO_43531903.mp3	4248
common_voice_nb-NO_43527857.mp3	4140
common_voice_nb-NO_43493356.mp3	3636
common_voice_nb-NO_43534758.mp3	3312
common_voice_nb-NO_42609989.mp3	4680
common_voice_nb-NO_43493391.mp3	2916
common_voice_nb-NO_43538720.mp3	3348
common_voice_nb-NO_43635985.mp3	3420
common_voice_nb-NO_43529202.mp3	6012
common_voice_nb-NO_43644263.mp3	3672
common_voice_nb-NO_43531323.mp3	2340
common_voice_nb-NO_43543480.mp3	7596
common_voice_nb-NO_43552567.mp3	6696
common_voice_nb-NO_43493149.mp3	3348
common_voice_nb-NO_43529219.mp3	9144
common_voice_nb-NO_43531843.mp3	2160
common_voice_nb-NO_43535548.mp3	5724
common_voice_nb-NO_43543558.mp3	5400
common_voice_nb-NO_43552736.mp3	2088
common_voice_nb-NO_43531266.mp3	3888
common_voice_nb-NO_43531801.mp3	4320
common_voice_nb-NO_43537101.mp3	4500
common_voice_nb-NO_43531871.mp3	3348
common_voice_nb-NO_42613601.mp3	4140
common_voice_nb-NO_43531359.mp3	3708
common_voice_nb-NO_43552730.mp3	5076
common_voice_nb-NO_43543604.mp3	6768
common_voice_nb-NO_43399749.mp3	4320
common_voice_nb-NO_44024770.mp3	6660
common_voice_nb-NO_43535534.mp3	3816
common_voice_nb-NO_44031046.mp3	4104
common_voice_nb-NO_43493406.mp3	3816
common_voice_nb-NO_42682497.mp3	4428
common_voice_nb-NO_43427017.mp3	6444
common_voice_nb-NO_43534731.mp3	2700
common_voice_nb-NO_43529209.mp3	2880
common_voice_nb-NO_43531870.mp3	5688
common_voice_nb-NO_43531992.mp3	4968
common_voice_nb-NO_43529198.mp3	3888
common_voice_nb-NO_43927184.mp3	3060
common_voice_nb-NO_43493261.mp3	4536
common_voice_nb-NO_43645387.mp3	6732
common_voice_nb-NO_44031246.mp3	8460
common_voice_nb-NO_43531953.mp3	2016
common_voice_nb-NO_43529194.mp3	5292
common_voice_nb-NO_43538754.mp3	9216
common_voice_nb-NO_43531924.mp3	4716
common_voice_nb-NO_43644301.mp3	6516
common_voice_nb-NO_43543638.mp3	2160
common_voice_nb-NO_43635971.mp3	5436
common_voice_nb-NO_43537121.mp3	6984
common_voice_nb-NO_43427049.mp3	3852
common_voice_nb-NO_43534717.mp3	6264
common_voice_nb-NO_43543719.mp3	3888
